"listing_id","season","available_days","total_days","availability_ratio","room_type"
"1011175056971453349","Summer","26","92","0.282609","Entire home/apt"
"1011175056971453349","Winter","0","90","0","Entire home/apt"
"1011336324672723083","Autumn","21","91","0.230769","Entire home/apt"
"1011336324672723083","Spring","68","92","0.73913","Entire home/apt"
"1011336324672723083","Summer","92","92","1","Entire home/apt"
"1011336324672723083","Winter","0","90","0","Entire home/apt"
"1011408866180226547","Autumn","0","91","0","Entire home/apt"
"1011408866180226547","Spring","38","92","0.413043","Entire home/apt"
"1011408866180226547","Summer","70","92","0.76087","Entire home/apt"
"1011408866180226547","Winter","0","90","0","Entire home/apt"
"1011521243915325897","Autumn","21","91","0.230769","Entire home/apt"
"1011521243915325897","Spring","26","92","0.282609","Entire home/apt"
"1011521243915325897","Summer","81","92","0.880435","Entire home/apt"
"1011521243915325897","Winter","0","90","0","Entire home/apt"
"1011550757454463033","Autumn","91","91","1","Private room"
"1011550757454463033","Spring","68","92","0.73913","Private room"
"1011550757454463033","Summer","92","92","1","Private room"
"1011550757454463033","Winter","20","90","0.222222","Private room"
"10126567","Autumn","179","182","0.983516","Private room"
"10126567","Spring","79","116","0.681035","Private room"
"10126567","Summer","155","161","0.962733","Private room"
"10126567","Winter","56","181","0.309392","Private room"
"1012844618284528531","Autumn","13","91","0.142857","Entire home/apt"
"1012844618284528531","Spring","2","92","0.0217391","Entire home/apt"
"1012844618284528531","Summer","0","92","0","Entire home/apt"
"1012844618284528531","Winter","20","90","0.222222","Entire home/apt"
"10129003","Autumn","0","91","0",
"10129003","Spring","0","24","0",
"10129003","Summer","0","69","0",
"10129003","Winter","0","91","0",
"1012972474092045450","Autumn","91","91","1","Private room"
"1012972474092045450","Spring","68","92","0.73913","Private room"
"1012972474092045450","Summer","92","92","1","Private room"
"1012972474092045450","Winter","19","90","0.211111","Private room"
"1013018257957569652","Autumn","91","91","1","Private room"
"1013018257957569652","Spring","46","92","0.5","Private room"
"1013018257957569652","Summer","92","92","1","Private room"
"1013018257957569652","Winter","20","90","0.222222","Private room"
"1013291267349956580","Autumn","0","91","0","Entire home/apt"
"1013291267349956580","Spring","9","92","0.0978261","Entire home/apt"
"1013291267349956580","Summer","0","92","0","Entire home/apt"
"1013291267349956580","Winter","0","90","0","Entire home/apt"
"10133495","Autumn","177","182","0.972527","Private room"
"10133495","Spring","111","116","0.956897","Private room"
"10133495","Summer","161","161","1","Private room"
"10133495","Winter","181","181","1","Private room"
"10133631","Autumn","0","91","0",
"10133631","Spring","0","24","0",
"10133631","Summer","0","69","0",
"10133631","Winter","0","91","0",
"1013439756921123678","Autumn","0","91","0","Entire home/apt"
"1013439756921123678","Spring","36","92","0.391304","Entire home/apt"
"1013439756921123678","Summer","23","92","0.25","Entire home/apt"
"1013439756921123678","Winter","0","90","0","Entire home/apt"
"1013589507599336164","Autumn","91","91","1","Entire home/apt"
"1013589507599336164","Spring","11","92","0.119565","Entire home/apt"
"1013589507599336164","Summer","92","92","1","Entire home/apt"
"1013589507599336164","Winter","20","90","0.222222","Entire home/apt"
"1013596862644146676","Autumn","91","91","1","Entire home/apt"
"1013596862644146676","Spring","47","92","0.51087","Entire home/apt"
"1013596862644146676","Summer","8","92","0.0869565","Entire home/apt"
"1013596862644146676","Winter","90","90","1","Entire home/apt"
"1013650525108996940","Autumn","91","91","1","Entire home/apt"
"1013650525108996940","Spring","68","92","0.73913","Entire home/apt"
"1013650525108996940","Summer","92","92","1","Entire home/apt"
"1013650525108996940","Winter","20","90","0.222222","Entire home/apt"
"1013655937296408436","Autumn","64","91","0.703297","Private room"
"1013655937296408436","Spring","0","92","0","Private room"
"1013655937296408436","Summer","86","92","0.934783","Private room"
"1013655937296408436","Winter","0","90","0","Private room"
"1013669933595519031","Autumn","91","91","1","Private room"
"1013669933595519031","Spring","24","92","0.26087","Private room"
"1013669933595519031","Summer","92","92","1","Private room"
"1013669933595519031","Winter","90","90","1","Private room"
"1013744421858864369","Autumn","91","91","1","Entire home/apt"
"1013744421858864369","Spring","67","92","0.728261","Entire home/apt"
"1013744421858864369","Summer","92","92","1","Entire home/apt"
"1013744421858864369","Winter","20","90","0.222222","Entire home/apt"
"1013773073185284415","Autumn","91","91","1","Entire home/apt"
"1013773073185284415","Spring","68","92","0.73913","Entire home/apt"
"1013773073185284415","Summer","92","92","1","Entire home/apt"
"1013773073185284415","Winter","20","90","0.222222","Entire home/apt"
"1014016535090734602","Autumn","15","91","0.164835","Entire home/apt"
"1014016535090734602","Spring","1","92","0.0108696","Entire home/apt"
"1014016535090734602","Summer","0","92","0","Entire home/apt"
"1014016535090734602","Winter","0","90","0","Entire home/apt"
"1014055017376504613","Autumn","91","91","1","Entire home/apt"
"1014055017376504613","Spring","67","92","0.728261","Entire home/apt"
"1014055017376504613","Summer","92","92","1","Entire home/apt"
"1014055017376504613","Winter","20","90","0.222222","Entire home/apt"
"1014116027521877765","Autumn","64","91","0.703297","Private room"
"1014116027521877765","Spring","49","92","0.532609","Private room"
"1014116027521877765","Summer","92","92","1","Private room"
"1014116027521877765","Winter","0","90","0","Private room"
"1014123496855991686","Autumn","64","91","0.703297","Private room"
"1014123496855991686","Spring","40","92","0.434783","Private room"
"1014123496855991686","Summer","92","92","1","Private room"
"1014123496855991686","Winter","0","90","0","Private room"
"1014137822086224538","Autumn","64","91","0.703297","Private room"
"1014137822086224538","Spring","49","92","0.532609","Private room"
"1014137822086224538","Summer","92","92","1","Private room"
"1014137822086224538","Winter","0","90","0","Private room"
"1014232434651978665","Autumn","91","91","1","Entire home/apt"
"1014232434651978665","Spring","61","92","0.663043","Entire home/apt"
"1014232434651978665","Summer","92","92","1","Entire home/apt"
"1014232434651978665","Winter","20","90","0.222222","Entire home/apt"
"1014240328531764501","Autumn","91","91","1","Entire home/apt"
"1014240328531764501","Spring","91","92","0.98913","Entire home/apt"
"1014240328531764501","Summer","92","92","1","Entire home/apt"
"1014240328531764501","Winter","90","90","1","Entire home/apt"
"1014245515160741766","Autumn","91","91","1","Private room"
"1014245515160741766","Spring","67","92","0.728261","Private room"
"1014245515160741766","Summer","92","92","1","Private room"
"1014245515160741766","Winter","20","90","0.222222","Private room"
"1014280340012683267","Autumn","0","91","0","Entire home/apt"
"1014280340012683267","Spring","0","92","0","Entire home/apt"
"1014280340012683267","Summer","0","92","0","Entire home/apt"
"1014280340012683267","Winter","0","90","0","Entire home/apt"
"1014399778389999195","Autumn","91","91","1","Entire home/apt"
"1014399778389999195","Spring","65","92","0.706522","Entire home/apt"
"1014399778389999195","Summer","92","92","1","Entire home/apt"
"1014399778389999195","Winter","20","90","0.222222","Entire home/apt"
"1014420480678661726","Autumn","87","91","0.956044","Entire home/apt"
"1014420480678661726","Spring","29","92","0.315217","Entire home/apt"
"1014420480678661726","Summer","83","92","0.902174","Entire home/apt"
"1014420480678661726","Winter","28","90","0.311111","Entire home/apt"
"1014920960028342464","Autumn","91","91","1","Private room"
"1014920960028342464","Spring","67","92","0.728261","Private room"
"1014920960028342464","Summer","92","92","1","Private room"
"1014920960028342464","Winter","19","90","0.211111","Private room"
"1014934941940244548","Autumn","0","91","0","Private room"
"1014934941940244548","Spring","65","92","0.706522","Private room"
"1014934941940244548","Summer","23","92","0.25","Private room"
"1014934941940244548","Winter","0","90","0","Private room"
"1015079085028783274","Autumn","0","91","0","Entire home/apt"
"1015079085028783274","Spring","6","92","0.0652174","Entire home/apt"
"1015079085028783274","Summer","43","92","0.467391","Entire home/apt"
"1015079085028783274","Winter","7","90","0.0777778","Entire home/apt"
"1015476547298984882","Autumn","91","91","1","Private room"
"1015476547298984882","Spring","1","92","0.0108696","Private room"
"1015476547298984882","Summer","92","92","1","Private room"
"1015476547298984882","Winter","20","90","0.222222","Private room"
"1015748718003009593","Autumn","21","91","0.230769","Entire home/apt"
"1015748718003009593","Spring","61","92","0.663043","Entire home/apt"
"1015748718003009593","Summer","92","92","1","Entire home/apt"
"1015748718003009593","Winter","0","90","0","Entire home/apt"
"1016340062781976214","Autumn","91","91","1","Entire home/apt"
"1016340062781976214","Spring","61","92","0.663043","Entire home/apt"
"1016340062781976214","Summer","92","92","1","Entire home/apt"
"1016340062781976214","Winter","20","90","0.222222","Entire home/apt"
"1016433898763454340","Autumn","91","91","1","Private room"
"1016433898763454340","Spring","87","92","0.945652","Private room"
"1016433898763454340","Summer","92","92","1","Private room"
"1016433898763454340","Winter","90","90","1","Private room"
"1016440929858861107","Autumn","91","91","1","Private room"
"1016440929858861107","Spring","24","92","0.26087","Private room"
"1016440929858861107","Summer","86","92","0.934783","Private room"
"1016440929858861107","Winter","90","90","1","Private room"
"1016444859389835051","Autumn","91","91","1","Private room"
"1016444859389835051","Spring","73","92","0.793478","Private room"
"1016444859389835051","Summer","92","92","1","Private room"
"1016444859389835051","Winter","90","90","1","Private room"
"1016451666138161754","Autumn","91","91","1","Private room"
"1016451666138161754","Spring","64","92","0.695652","Private room"
"1016451666138161754","Summer","92","92","1","Private room"
"1016451666138161754","Winter","90","90","1","Private room"
"1016455490470046042","Autumn","91","91","1","Private room"
"1016455490470046042","Spring","73","92","0.793478","Private room"
"1016455490470046042","Summer","92","92","1","Private room"
"1016455490470046042","Winter","90","90","1","Private room"
"1016553019298070283","Autumn","91","91","1","Entire home/apt"
"1016553019298070283","Spring","61","92","0.663043","Entire home/apt"
"1016553019298070283","Summer","92","92","1","Entire home/apt"
"1016553019298070283","Winter","20","90","0.222222","Entire home/apt"
"1016683703652614766","Autumn","91","91","1","Entire home/apt"
"1016683703652614766","Spring","67","92","0.728261","Entire home/apt"
"1016683703652614766","Summer","92","92","1","Entire home/apt"
"1016683703652614766","Winter","20","90","0.222222","Entire home/apt"
"1016855","Autumn","91","91","1",
"1016855","Spring","24","24","1",
"1016855","Summer","69","69","1",
"1016855","Winter","91","91","1",
"1016881402622808268","Autumn","0","91","0","Private room"
"1016881402622808268","Spring","49","92","0.532609","Private room"
"1016881402622808268","Summer","92","92","1","Private room"
"1016881402622808268","Winter","0","90","0","Private room"
"1017050184961453775","Autumn","20","91","0.21978","Private room"
"1017050184961453775","Spring","61","92","0.663043","Private room"
"1017050184961453775","Summer","92","92","1","Private room"
"1017050184961453775","Winter","0","90","0","Private room"
"1017197326909998480","Autumn","91","91","1","Entire home/apt"
"1017197326909998480","Spring","67","92","0.728261","Entire home/apt"
"1017197326909998480","Summer","92","92","1","Entire home/apt"
"1017197326909998480","Winter","20","90","0.222222","Entire home/apt"
"1017589855479119149","Autumn","91","91","1","Private room"
"1017589855479119149","Spring","35","92","0.380435","Private room"
"1017589855479119149","Summer","92","92","1","Private room"
"1017589855479119149","Winter","20","90","0.222222","Private room"
"1017815936482336447","Autumn","0","91","0","Entire home/apt"
"1017815936482336447","Spring","1","92","0.0108696","Entire home/apt"
"1017815936482336447","Summer","0","92","0","Entire home/apt"
"1017815936482336447","Winter","0","90","0","Entire home/apt"
"1017917325926957458","Autumn","20","91","0.21978","Private room"
"1017917325926957458","Spring","67","92","0.728261","Private room"
"1017917325926957458","Summer","92","92","1","Private room"
