id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1030819264849708604,Shared room in Tsim Sha Tsui.,213805506,Lian,,Yau Tsim Mong,22.298622386290862,114.17512926925305,Shared room,90,29,0,,,15,270,0,
1030825496422846985,Cozy apt Sheung Wan w/ private rooftop,40270753,Cyrille,,Central & Western,22.285440404046042,114.14724445684766,Entire home/apt,,3,3,2024-02-13,0.85,1,3,3,
1030833488531694333,Big Window Double Bed@1 min WC MTR 176 Johnston Rd,4209137,Cherry,,Wan Chai,22.27758928170075,114.17420040527823,Private room,303,1,1,2023-12-25,0.33,25,267,1,
1030876657255873127,Modern studio with huge terrace,269934962,Shari,,Central & Western,22.28371297842982,114.14827276021242,Entire home/apt,836,2,2,2024-01-03,0.62,1,3,2,
1030950855813982766,Peaceful & stylish apartment,20783304,Sanne,,Central & Western,22.279714404389285,114.13759288641134,Private room,680,3,0,,,1,88,0,
1030952384830595068,临近西九龙高铁站-油尖旺区-佐敦尖沙咀地铁站-14㎡,541168094,海英,,Yau Tsim Mong,22.30365,114.17164,Entire home/apt,,1,5,2024-03-09,1.32,21,87,5,
1031548336895410578,Co-living Window Single Room @ Hillwood Road TST,1654196,Salin,,Yau Tsim Mong,22.30151,114.17214,Private room,344,1,2,2024-03-18,0.67,85,242,2,
1031555356271490908,Co-living Window Bunk  Bed @Hillwood Rood TST,1654196,Salin,,Yau Tsim Mong,22.30184,114.17174,Private room,344,1,0,,,85,244,0,
1031559719373753521,Cozy studio cwb 2 mins MTR timesquare landmark,60588722,K,,Wan Chai,22.280777939856517,114.1808514950425,Entire home/apt,760,28,4,2023-12-26,1.09,6,257,4,
1031564709611933149,"Co-living Ensuite Window Double@TST, Hillwood Road",1654196,Salin,,Yau Tsim Mong,22.301500845220684,114.17236355059218,Private room,481,1,0,,,85,214,0,
1031587873578636176,Co-living Window Bunk @ 2 mins to Jordan MTR,17232270,Katrina,,Yau Tsim Mong,22.30161733975388,114.17173430916169,Private room,251,1,9,2024-03-01,2.50,31,363,9,
1031593936684666926,Co-living Window Single Room@ 2 min to Jordan MTR,17232270,Katrina,,Yau Tsim Mong,22.30163,114.17364,Private room,,1,8,2024-03-01,2.24,31,362,8,
1031597746528496062,Co-living Ensuite Double Room@5 Mins to Jordan MTR,17232270,Katrina,,Yau Tsim Mong,22.30182,114.17217,Private room,495,1,7,2024-01-15,2.06,31,333,7,
1031703565296695089,Hipster Style residents 九龍市中心型格旅居,6763017,Rina,,Yau Tsim Mong,22.31246,114.17016,Private room,719,29,0,,,120,269,0,
1031841784456875518,「香港木居民宿」旺角中心私人房間,407606053,Ying Shan,,Yau Tsim Mong,22.317289,114.167706,Private room,352,1,0,,,9,286,0,
1032116873516987132,尖沙咀地鐵站2MINs 距離harbour city 5min,51187996,Aqua,,Yau Tsim Mong,22.296932368814357,114.1711127349182,Entire home/apt,370,1,9,2024-01-28,2.35,8,64,9,
1032121551650709613,Modern Studio Flat @ Central,10823332,J,,Central & Western,22.28321,114.14959,Entire home/apt,675,28,0,,,2,270,0,
1032310490287353556,Co-living Sunshine Bunk Bedroom @212 Hennessy Road,1654196,Salin,,Wan Chai,22.278429348614182,114.17389175898045,Private room,,1,0,,,85,241,0,
1032318076989611866,共居舒适单人床房@212轩尼诗道,1654196,Salin,,Wan Chai,22.27674,114.17419,Private room,324,1,0,,,85,225,0,
1032323484324492638,Co-living Sunshine Window Double@292 Hennessy Road,1654196,Salin,,Wan Chai,22.27647905715718,114.17411770360995,Private room,396,1,0,,,85,157,0,
1032327746206302428,Co-living Comfort Double Room @212 Hennessy Road,1654196,Salin,,Wan Chai,22.2773099325515,114.17620576559268,Private room,368,1,0,,,85,234,0,
1032343946658324569,3 Mins to Wan Chai MTR @Co-living Simple Single RM,17232270,Katrina,,Wan Chai,22.27672,114.17624,Private room,253,1,6,2024-03-10,1.71,31,344,6,
1032348152550757551,3 Mins to WanChai MTR  Sunshine Window Bunk bed RM,17232270,Katrina,,Wan Chai,22.27821101237136,114.17601106675129,Private room,251,1,7,2024-03-08,2.31,31,360,7,
1032352832226851003,3Mins to Wan Chai MTR@Co-living Sunshine Double RM,17232270,Katrina,,Wan Chai,22.278509174399694,114.17569825025979,Private room,346,1,5,2024-02-01,1.55,31,276,5,
1032356715735053785,3 Mins to Wan Chai MTR @Co-living Simple Double RM,17232270,Katrina,,Wan Chai,22.276684917347833,114.17538184646833,Private room,284,1,6,2024-03-07,2.05,31,353,6,
1032390501706812321,Charming Villa w/ Pool & Rooftop,538232695,Jen,,Islands,22.24064,113.97607,Entire home/apt,3643,2,1,2024-01-14,0.42,1,90,1,
1032551372490710640,九龍鬧市高樓內的溫馨二人居2，交通 購物 美食 打卡點,71070048,Zoey,,Yau Tsim Mong,22.30411,114.16972,Private room,366,1,9,2024-03-11,2.70,7,220,9,
1032839599688764620,spacious three bedroom flat,12557198,Lisel,,Wan Chai,22.273785170187235,114.19164382067616,Entire home/apt,1162,1,1,2023-12-23,0.32,1,95,1,
1032969708154180763,"Large 5 bdr flat, HK Island",197923806,Adrian,,Central & Western,22.275710330754013,114.12719550180263,Entire home/apt,3400,31,0,,,1,178,0,
1033069682118903666,Newly Renovated single bedroom for long term,548179074,Jwow,,Central & Western,22.280141,114.1511231,Private room,432,28,4,2024-01-12,1.18,1,164,4,
1033081729173557067,Entire room C in Hong Kong,538736907,Alex,,Islands,22.24357291974441,113.98176325185632,Entire home/apt,1600,1,0,,,3,90,0,
1033288961673646012,"簡約舒適乾淨
港人居家住所。不再是酒店式管理住入才會舖床墊。",548222726,Faifung,,North,22.50018560005708,114.14519090205432,Entire home/apt,1650,1,0,,,3,185,0,
1033409485764740027,studio in sheung wan,513484848,Susan,,Central & Western,22.28492,114.15071,Entire home/apt,737,1,0,,,5,181,0,
1033606509570273991,愛麗絲洒店3,547774179,Peng,,Yau Tsim Mong,22.296623403749162,114.1734050688627,Entire home/apt,309,2,10,2024-03-16,3.23,3,15,10,
1033720044950695786,Shared room. bedspace in TST.,97240131,Jov,,Yau Tsim Mong,22.298942649098432,114.17310797425279,Shared room,90,29,0,,,341,265,0,
1033722757421515381,Bedspace. Shared room in TST.,97240131,Jov,,Yau Tsim Mong,22.297936003654208,114.17508674486311,Shared room,90,29,0,,,341,270,0,
1033743407523828299,Modern flat in the heart of HK,548325041,Cesar,,Central & Western,22.28345,114.1522,Entire home/apt,1171,1,2,2024-02-13,0.66,1,25,2,
1033786470034681802,Balcony SeaView Comfort @ 1 min WC MTR Johnston Rd,4209137,Cherry,,Wan Chai,22.277787089154387,114.17423020922732,Private room,348,1,1,2024-02-16,0.77,25,266,1,
1033799745682341157,獨自旅居首選！五臟俱全的港島迷你整套住宅｜香港大學一站之隔｜鬧中帶靜交通便利,106521448,Nga Man,,Central & Western,22.28589066347727,114.14699923978317,Entire home/apt,477,1,2,2023-12-18,0.57,1,55,2,
1033863504366873461,香港九龍市中心豪華四人家庭房 近廟街夜市,71070048,Zoey,,Yau Tsim Mong,22.3052501,114.169086,Shared room,856,1,9,2024-03-14,3.55,7,135,9,
1033960152074165853,Bright Window Single@1m Wancahi MTR Johnston Rd,4209137,Cherry,,Wan Chai,22.276652741093105,114.176640248814,Private room,261,1,2,2024-02-29,0.65,25,265,2,
1034344076616440218,Cozy Studio flat on Robinson Road mid-level,6763017,Rina,,Central & Western,22.28043,114.15143,Entire home/apt,1200,30,0,,,120,270,0,
1034390754535212628,Large 1 King size bedroom in TST,484116025,Alan,,Yau Tsim Mong,22.298469,114.174928,Private room,,1,1,2024-02-10,0.67,57,359,1,
1034486867397105951,400 sq.fts Cozy Apartment In City Center,548486670,Sapphire,,Wan Chai,22.28068255503375,114.18251551687717,Entire home/apt,1200,5,1,2024-01-20,0.45,1,93,1,
1034506015638730128,Cozy Twin Beds in TST,484116025,Alan,,Yau Tsim Mong,22.298469,114.174928,Private room,,1,2,2024-02-13,1.33,57,357,2,
1034556653634800166,Cozy Guesthouse in TST,484116025,Alan,,Yau Tsim Mong,22.298469,114.174928,Private room,,1,1,2023-12-27,0.33,57,356,1,
1034582845067427573,4呎牀一張及書枱，約110呎。7分鐘到太和站。去旺角東24分鐘，中環站只3 0分鐘。價格只包一個房間,545811437,Hok Ching,,Tai Po,22.447606863674576,114.15544390700664,Private room,262,1,2,2024-01-01,0.65,4,246,2,
1034589355517984210,Room near Airport and Disney,83267,Vikas,,Islands,22.292516,113.94527,Private room,1000,1,2,2024-01-14,0.71,1,1,2,
1034597670277191118,Lovely & Green 2Bd in Central,294714,Katya,,Central & Western,22.28484,114.15351,Entire home/apt,1200,5,1,2024-02-16,0.77,1,37,1,
1034625964189723461,1BR apt near Soho Hong Kong,153180249,Clyde And Nat,,Central & Western,22.2805001,114.1533679,Entire home/apt,996,3,2,2024-03-03,0.71,1,23,2,
1035045820227477592,Sale Room for 2. Bargain.,213805506,Lian,,Sham Shui Po,22.332092758875465,114.16542562253343,Private room,170,29,0,,,15,269,0,
1035163894185250387,舒適簡約的設計風格。高貴而低調的體驗。,548222726,Faifung,,North,22.5019802,114.1408109,Private room,1650,1,0,,,3,184,0,
1035280876942057177,Simple Cozy Clean Single bed @CWB Time Square,4209137,Cherry,,Wan Chai,22.279205867313294,114.18269443686782,Private room,326,1,1,2024-01-01,0.35,25,219,1,
1035364539027745854,獨立廚廁 | 2分鐘到西灣河地鐵 | 雙人床,440134849,Diane,,Eastern,22.2816895,114.2212522,Entire home/apt,239,1,0,,,36,271,0,
1035412854091499777,Jordan MTR 2 min - Private B/R,50172398,Gloria,,Yau Tsim Mong,22.3068022,114.1716869,Private room,340,1,3,2024-02-17,1.53,27,263,3,
1035714442051322920,New York urban chic apartment in causeway bay,6763017,Rina,,Eastern,22.28489,114.19294,Entire home/apt,1460,3,0,,,120,174,0,
1035775613361627204,位置方便，2分鐘到鐵路站,152032844,WinGwinG,,Yau Tsim Mong,22.29636,114.17298,Private room,269,1,3,2024-03-03,1.41,8,254,3,
1035845889093298211,<지하철역까지 3분거리>Jordan cozy Room~,176479418,Yuk Ling,,Yau Tsim Mong,22.30649,114.16572,Entire home/apt,554,1,4,2024-02-18,1.12,1,57,4,
1035859565575869935,Sea View Condo in Hong Kong w/ Part Time Helper,10127317,Viren,,Sai Kung,22.29304225676479,114.2731428103424,Entire home/apt,1400,2,3,2024-01-06,1.03,1,15,3,
1035955043834333041,Window Air-con@Time Square CWB 5 min to MTR,4209137,Cherry,,Wan Chai,22.278538797074667,114.18184966842853,Private room,478,1,0,,,25,270,0,
1035966490743336482,Double bed Spacious Sunny Window @ CWB Time Square,4209137,Cherry,,Wan Chai,22.27813358928684,114.18011654487901,Private room,453,1,1,2024-03-19,1,25,196,1,
1035976872142817217,Window Single Room @Time Square Causeway Bay,4209137,Cherry,,Wan Chai,22.28024,114.1798,Private room,356,1,7,2024-03-10,2.00,25,246,7,
1036009186405840763,Window Single AC@Time Square CWB 418 Hennessy Road,4209137,Cherry,,Wan Chai,22.27973,114.1797,Private room,373,1,4,2024-03-02,2.67,25,89,4,
1036113494094992232,香港红磡海韵轩两房高层海景整套出租稀缺,136125827,Yvonne,,Yau Tsim Mong,22.302852,114.1847145,Private room,1200,1,0,,,1,258,0,
1036118880734436462,Entire rental unit Good 4 family,533623181,Alvin,,Yau Tsim Mong,22.30754,114.16784,Entire home/apt,971,1,0,,,2,11,0,
1036147009191084655,"灣仔罕有露台開揚球場景套房, 清靜美景, 空氣清新, 心曠神怡",38156634,Raymond,,Wan Chai,22.2777325,114.1723139,Entire home/apt,450,2,18,2024-03-22,5.57,4,47,18,
1036201278550805626,此單位非常舒適，乾淨企理，非常適合一家大細租住　　　　,548222726,Faifung,,North,22.500451678571743,114.144595451653,Entire home/apt,1200,1,0,,,3,185,0,
1036325070473654102,Heart of City 1 Bed & Rooftop,212046193,Charles,,Central & Western,22.285880582810673,114.14361912757158,Private room,,28,1,2024-01-15,0.42,13,0,1,
1036559230447589955,旺角地鐵站2分鐘-私人房間衛浴合2人,50172398,Gloria,,Yau Tsim Mong,22.322148850489388,114.16785646430414,Private room,313,7,2,2024-01-01,0.61,27,175,2,
1036597013114094459,Large Bright 5BR@1 min Wanchai MTR &6 min HKCEC,3776595,Phoebe,,Wan Chai,22.27777,114.17394,Entire home/apt,3000,1,0,,,27,141,0,
1036627417844853830,阳光充足海景房，独立卫浴，一周一次清洁服务,198109516,Apple,,Wan Chai,22.28186,114.18403,Entire home/apt,310,28,0,,,75,264,0,
1036860818469596887,Deluxe Bright Apartment in Soho,298638,Vincent,,Central & Western,22.282754,114.151475,Entire home/apt,980,30,10,2024-03-19,2.80,1,78,10,
1037142029602329660,旺角三人房，離地鐵站兩分鐘，交通方便，通風明亮，幹淨整潔。,506818768,Meizhen,,Yau Tsim Mong,22.319102886734107,114.16936155175429,Private room,316,1,1,2024-02-14,0.73,2,251,1,
1037205617404545374,Central Cozy Studio 4B,14861546,Tane Residence,,Central & Western,22.28423,114.15358,Entire home/apt,660,14,0,,,121,70,0,
1037431728528449130,LOW PRICE ! Flat with stunning view & private roof,7491512,Martin,,Central & Western,22.282440609395884,114.14839804951498,Entire home/apt,1350,3,0,,,1,5,0,
1037481307220932177,尖沙咀3房單位豪華裝修 露台 旋轉樓梯 現代 Loft 適合年輕人 近海旁 紅館,549085243,煥民,,Yau Tsim Mong,22.3001934,114.175405,Entire home/apt,1356,1,12,2024-03-07,3.33,5,53,12,
1037549033049061512,Stylish beautiful 1 bedroom unit,212046193,Charles,,Eastern,22.29188,114.2006,Private room,250,28,0,,,13,168,0,
1037667880828411377,幸福4人組房,189530194,Kitty,,Yau Tsim Mong,22.32099,114.17092,Private room,599,1,1,2024-02-13,0.71,8,269,1,
1037671219434831388,幸運5人房,189530194,Kitty,,Yau Tsim Mong,22.32084,114.16949,Private room,699,1,3,2024-03-24,3,8,260,3,
1037673619313650670,超時空家庭組,189530194,Kitty,,Yau Tsim Mong,22.320706607250862,114.17023931939008,Private room,799,1,0,,,8,269,0,
1037674686067076604,溫馨二人間,189530194,Kitty,,Yau Tsim Mong,22.320965252501445,114.16975036967051,Private room,410,1,2,2024-03-24,1.40,8,247,2,
1037955301873737195,Central Commune 3Bed Coliving Apt,209127973,Commune Share,,Central & Western,22.283097,114.152271,Private room,490,28,1,2024-02-21,0.88,7,365,1,
1037983398783578388,"CoLiving Apt in Sai Ying Pun, HK",209127973,Commune Share,,Central & Western,22.28824,114.14129,Private room,365,29,1,2024-01-02,0.36,7,271,1,
1037983934367751455,Lovely Central Hong Kong flat,6654726,Miles,,Central & Western,22.281273049505906,114.15564917395815,Entire home/apt,1511,3,1,2024-01-01,0.35,1,8,1,
1038037261165420252,尖沙咀地鐵站附近 兩房一廳閣樓 新裝修舒服整潔 Loft 適合年輕人 時尚 旋轉樓梯 特色 近海旁,549085243,煥民,,Yau Tsim Mong,22.29916,114.17485,Entire home/apt,1499,1,15,2024-02-17,4.17,5,44,15,
1038043770700738467,尖沙咀地鐵站近400呎兩房一廳一閣樓新裝修 乾淨企理 值得一試 現代 Loft 適合年輕人 近海旁,549085243,煥民,,Yau Tsim Mong,22.30116,114.17572,Entire home/apt,928,1,15,2024-03-09,4.21,5,53,15,
1038072860049135707,Victoria Panorama Studio,6735446,Eunice,,Wan Chai,22.278198710990345,114.19236697128426,Entire home/apt,993,3,5,2024-03-12,1.74,2,133,5,
1038203497364487081,1 BDR Apartment in Kennedy Town,220524148,Angus,,Central & Western,22.28351597395409,114.13051385432482,Entire home/apt,736,2,1,2024-02-13,0.71,1,139,1,
1038343528164102078,Mong Kok/Stylish 2-Bedroom Apt near Sneaker Street,3786316,Lucy,,Yau Tsim Mong,22.3168885,114.1726274,Entire home/apt,1034,3,6,2024-03-11,1.70,3,126,6,
1038739948118278841,Comfort Single with AC@266 Lockhart Rd Wanchai MTR,3776595,Phoebe,,Wan Chai,22.277572644244604,114.1767520127288,Private room,230,1,2,2024-01-30,0.71,27,281,2,
1038930790816027886,"Blueground | Mid-Levels, pool, nr escalators",447375511,Blueground,,Central & Western,22.2815018,114.1483386,Entire home/apt,1701,30,0,,,62,329,0,
1038999572910419342,2 Bedroom for 8,477177603,Py,,Wan Chai,22.277724034486056,114.18400850147009,Private room,,3,4,2024-03-04,2.18,3,3,4,
1039017818096506784,The Cave - Hong Kong,102345449,Benjamin,,Sha Tin,22.39669,114.19159,Entire home/apt,6101,1,0,,,8,266,0,
1039096795389285821,Cozy Simple Single Room @Man Yuen ST. Austin MTR,1654196,Salin,,Yau Tsim Mong,22.3079891618506,114.16718991452488,Private room,248,1,0,,,85,238,0,
1039104667211301724,Cozy Window Double Room @ Man Yuen ST. Austin MTR,1654196,Salin,,Yau Tsim Mong,22.308314169996283,114.16725021879644,Private room,368,1,0,,,85,243,0,
1039123043158280203,Spacious Window Double Room@Man Yuen ST.Austin MTR,1654196,Salin,,Yau Tsim Mong,22.308390285474616,114.165418070023,Private room,390,1,1,2024-03-05,1,85,247,1,
1039127096715942058,Cozy Simple Double Room @ Man Yuen ST. Austin MTR,1654196,Salin,,Yau Tsim Mong,22.30850429359912,114.1652222536434,Private room,361,1,0,,,85,230,0,
1039132005504666990,Deluxe Window Double Room @Man Yuen ST. Austin MTR,1654196,Salin,,Yau Tsim Mong,22.3067863465717,114.1660055823781,Private room,411,1,1,2024-02-09,0.65,85,241,1,
1039450960886022966,"何文田一房一廳月租$13,700起 月租式一房一廳出租連水電上網Living Rm w/ 1 Br",10428889,The,,Kowloon City,22.320866899922184,114.1728321518077,Private room,457,30,0,,,8,269,0,
1039461007747208417,5 Mins to Austin MTR - Co- Living Simple Single RM,17232270,Katrina,,Yau Tsim Mong,22.30646783570576,114.16663161607234,Private room,253,1,5,2024-02-20,1.81,31,347,5,
1039465877698795431,5 Mins to Austin MTR - Co- Living Window Double RM,17232270,Katrina,,Yau Tsim Mong,22.30856259576369,114.16676209944872,Private room,346,1,9,2024-03-12,2.73,31,352,9,
1039469790561833146,5 Mins to Austin MTR - Spacious Window Double Room,17232270,Katrina,,Yau Tsim Mong,22.30662988393671,114.16565373884343,Private room,389,1,7,2024-02-19,2.19,31,356,7,
1039472645119087033,5 Mins to Austin MTR - Co- Living Simple Double RM,17232270,Katrina,,Yau Tsim Mong,22.30695421109188,114.16553236852504,Private room,284,1,3,2024-02-13,1.00,31,340,3,
1039476175431630387,5 Mins to Austin MTR - Co- Living Deluxe Window RM,17232270,Katrina,,Yau Tsim Mong,22.308816917621165,114.16526075708258,Private room,433,1,1,2023-12-22,0.32,31,350,1,
1039675289020033824,尖沙咀住宿4,500287327,Free,,Yau Tsim Mong,22.298785845531793,114.17218394010519,Private room,216,1,14,2024-03-10,4.29,29,253,14,
1040177065001393726,尖沙咀中心B,500287327,Free,,Yau Tsim Mong,22.29717,114.1711,Private room,223,1,7,2024-02-22,2.16,29,252,7,
1040349480077211924,Room for 4 in Hong Kong,477177603,Py,,Wan Chai,22.27563065357934,114.1796874411617,Private room,,3,1,2024-01-03,0.36,3,1,1,
1040796940844139425,CozyStay 10pax Bohemia 1mins MTR,543376651,Zoe,,Yau Tsim Mong,22.313402908947282,114.17191323044213,Entire home/apt,,2,0,,,2,0,0,
1040825999120913847,Great view. Cute & charming flat,17713352,Nicolas,,Central & Western,22.281100551852113,114.12543143224636,Entire home/apt,1806,3,1,2024-02-15,0.75,1,172,1,
1040978017354676028,嘉莲宾馆,80568338,Nelson,,Tai Po,22.44742872872732,114.16663482785225,Private room,330,1,0,,,1,269,0,
1041033477953316273,3张床-黄大仙祠-九龙城寨公园-九龙城广场-宋皇台地铁站,541168094,海英,,Kowloon City,22.32911,114.19407,Private room,900,1,0,,,21,74,0,
1041036723999341770,Seaview 1 Bedroom Suite,484116025,Alan,,Southern,22.248755,114.1492022,Private room,1371,7,0,,,57,152,0,
1041044946965797030,4张床-九龙城寨公园-黄大仙祠-九龙城区,541168094,海英,,Kowloon City,22.33114,114.19184,Private room,1290,1,0,,,21,84,0,
1041056749939384481,西贡海边/无边泳池/私人露台花园/隐世海滩/香港后花园,541168094,海英,,Sai Kung,22.38644,114.2745,Private room,2640,1,0,,,21,88,0,
